StreetAddress,City,ZipCode,CountryFull
"Heinrich Heine Platz 74",Zittau,02758,Germany
"Marseiller Strasse 21",Deiningen,86738,Germany
"Fugger Strasse 46",Potsdam,14431,Germany
"Meinekestraße 6",Sassenberg,48336,Germany
"Kastanienallee 73",Krummhörn,26736,Germany
"Schillerstrasse 62",Neufahrn,85375,Germany
"Meinekestraße 25",Hasbergen,49205,Germany
"Bayreuther Strasse 74","Reutlingen In Laisen",72766,Germany
"Anhalter Strasse 42",Mackenbach,67686,Germany
"Wallstrasse 72",Mendig,56743,Germany
"Reeperbahn 5",Tessin,18192,Germany
"Landhausstraße 34",Nauen,14632,Germany
"Mühlenstrasse 33",Würzburg,97035,Germany
"Straße der Pariser Kommune 75","Köln Nippes",50735,Germany
"Prenzlauer Allee 99",Leipzig,04259,Germany
"Knesebeckstraße 59",Altenberge,48341,Germany
"Ruschestrasse 77",Haldensleben,39331,Germany
"Kieler Strasse 34",Kienberg,83361,Germany
"Leopoldstraße 32","Berlin Charlottenburg",14052,Germany
"Koenigstrasse 15",Stotternheim,99194,Germany
"Heiligengeistbrücke 66",Heilsbronn,91556,Germany
"Hallesches Ufer 94",Weiskirchen,66707,Germany
"Kantstraße 46","Bad Salzungen",36422,Germany
"Luckenwalder Strasse 86",Eschede,29348,Germany
"Grosse Praesidenten Str. 72",Rothselberg,67753,Germany
"Holstenwall 68",Helbra,06309,Germany
"Frankfurter Allee 17","Karlsruhe Innenstadt-West",76133,Germany
"Pasewalker Straße 45","Pforzheim Brötzingen",75175,Germany
"Feldstrasse 72",Penkun,17327,Germany
"An der Alster 91",Rehna,19215,Germany
"Grosse Praesidenten Str. 27",Rimbach,93485,Germany
"Messedamm 80",Halle,06118,Germany
"Schillerstrasse 84",Schondorf,86938,Germany
"Budapester Strasse 6",Haßmoor,24790,Germany
"Luebecker Strasse 41",Beratzhausen,93176,Germany
"Budapester Strasse 9",Varrel,27259,Germany
"Paul-Nevermann-Platz 2",Werneck,97438,Germany
"Brandenburgische Strasse 59",Leinsweiler,76829,Germany
"Luetzowplatz 85",Bickendorf,54636,Germany
"Meinekestraße 92",Holdorf,49451,Germany
"Bayreuther Strasse 21","Kaiserslautern Innenstadt",67663,Germany
"Meinekestraße 21","Dissen am Teutoburger Wald",49201,Germany
"Sömmeringstr. 18",Kürnbach,75057,Germany
"An der Alster 52",Barleben,39179,Germany
"Hardenbergstraße 18",Hettenhausen,66919,Germany
"Schoenebergerstrasse 71",Glauchau,08371,Germany
"Waßmannsdorfer Chaussee 62",Hamburg,22851,Germany
"Potsdamer Platz 55",Lindau,88104,Germany
"Brandenburgische Strasse 11",Biedesheim,67308,Germany
"Feldstrasse 15",Drackenstedt,39365,Germany
"Paul-Nevermann-Platz 51",Gochsheim,97466,Germany
"Landsberger Allee 6",München,80045,Germany
"Jenaer Strasse 84",Duisburg,47249,Germany
"Nuernbergerstrasse 97",Cloppenburg,49661,Germany
"An der Alster 64",Calvörde,39357,Germany
"Schönhauser Allee 93","Villingen-Schwenningen Tannheim",78052,Germany
"Rudower Strasse 14",Bitburg,54634,Germany
"Buelowstrasse 25",Stockhausen-Illfurth,56472,Germany
"Schoenebergerstrasse 21",Netzschkau,08487,Germany
"Kieler Strasse 66",Taufkirchen,82018,Germany
"Esplanade 39",Neutraubling,93069,Germany
"Knesebeckstraße 88",Waldfeucht,52525,Germany
"Messedamm 73",Dresden,01069,Germany
"Gruenauer Strasse 79",Stelle,21435,Germany
"Schönwalder Allee 83",Heiligenhafen,23771,Germany
"Boxhagener Str. 29","Hamburg Eidelstedt",22547,Germany
"Unter den Linden 99",Magdeburg,39032,Germany
"Fasanenstrasse 43","Hamburg Rönneburg",21079,Germany
"Waßmannsdorfer Chaussee 57",Glinde,21503,Germany
"Fischerinsel 64",Schwalmtal,41366,Germany
"Wallstrasse 4",Hambuch,56761,Germany
"Anhalter Strasse 59",Erzenhausen,67685,Germany
"Hoheluftchaussee 3",Bröckau,06724,Germany
"Hoheluftchaussee 72","Bad Düben",04847,Germany
"Kurfuerstendamm 76","Heilbronn Heilbronn",74074,Germany
"Hochstrasse 48",Sylt-Ost,25985,Germany
"Prenzlauer Allee 88",Leipzig,04167,Germany
"Motzstr. 73",Flomborn,55234,Germany
"Schoenebergerstrasse 8",Bernsbach,08315,Germany
"Mühlenstrasse 40",Gerbrunn,97218,Germany
"Prenzlauer Allee 87",Leipzig,04337,Germany
"Hans-Grade-Allee 11",Bargteheide,22936,Germany
"Amsinckstrasse 69",Lauta,02989,Germany
"Luetzowplatz 69",Steineberg,54552,Germany
"Kurfürstendamm 67",Zwickau,08029,Germany
"Alt-Moabit 16",Kitzscher,04567,Germany
"Schönhauser Allee 88","Villingen-Schwenningen Rietheim",78052,Germany
"Kurfuerstendamm 39",Baierbrunn,82065,Germany
"Inge Beisheim Platz 69",Tangstedt,22889,Germany
"Meininger Strasse 69",Rötsweiler-Nockenthal,55767,Germany
"Alt-Moabit 19",Weißenfels,06653,Germany
"Guentzelstrasse 20",Biebelsheim,55546,Germany
"Brandenburgische Strasse 99",Einselthum,67308,Germany
"Landsberger Allee 85",München,80082,Germany
"Kastanienallee 61",Windbergen,25729,Germany
"Buelowstrasse 24",Pottum,56459,Germany
"Reeperbahn 43",Karlshagen,17445,Germany
"Lützowplatz 1",Niederscheidweiler,54533,Germany
"Landsberger Allee 87",München,80602,Germany
"Brandenburgische Straße 33","Berlin Kreuzberg",10961,Germany
"Reeperbahn 84",Zwota,08267,Germany
"Knesebeckstrasse 85",Kroppach,57612,Germany
"Rankestraße 64",Geisenfeld,85286,Germany
"Straße der Pariser Kommune 12",Münster,48157,Germany
"Paul-Nevermann-Platz 71",Rannungen,97517,Germany
"Gubener Str. 17",Flintsbach,83126,Germany
"Stresemannstr. 4",Merzig,66651,Germany
"Pohlstrasse 37",Vienenburg,38690,Germany
"Oldesloer Strasse 52","Bad Klosterlausnitz",07639,Germany
"Luckenwalder Strasse 61",Bockenem,31167,Germany
"Alsterkrugchaussee 84",Nördlingen,86712,Germany
"Billwerder Neuer Deich 94",Wallenfels,96343,Germany
"Sömmeringstr. 59",Hördt,76771,Germany
"Jahnstrasse 70",Steinkirchen,21720,Germany
"Meinekestraße 61",Georgsmarienhütte,49124,Germany
"An der Alster 13",Apenburg,38486,Germany
"Meininger Strasse 83",Spiesen-Elversberg,66583,Germany
"Hoheluftchaussee 67",Ostrau,04747,Germany
"Karl-Liebknecht-Strasse 48",Drestedt,21279,Germany
"Rhinstrasse 54",München,80910,Germany
"Sömmeringstr. 89",Blaustein,89134,Germany
"Lietzenburger Strasse 51",Eitorf,53783,Germany
"Ziegelstr. 33",Simbach,84359,Germany
"Gotthardstrasse 37",Erfurt,99014,Germany
"Karl-Liebknecht-Strasse 9",Winkelsett,27243,Germany
"Gotzkowskystraße 93",Rietberg,33397,Germany
"Luetzowplatz 70","Ammeldingen an der Our",54675,Germany
"Kantstrasse 2",Nürnberg,90491,Germany
"Charlottenstrasse 35",Cottbus,03026,Germany
"Brandenburgische Str 37",Callbach,67829,Germany
"Ziegelstr. 49",Tittling,94100,Germany
"Pappelallee 90",Augustusburg,09573,Germany
"Mollstrasse 38",Weiterstadt,64331,Germany
"Borstelmannsweg 76",Coburg,96420,Germany
"Luebeckertordamm 8",Deining,92364,Germany
"Ufnau Strasse 58",Seeg,87635,Germany
"Hans-Grade-Allee 18",Schleswig,24830,Germany
"Storkower Strasse 45","Neuwied Gladbach",56566,Germany
"Kurfürstenstraße 77",Boll,73087,Germany
"Koepenicker Str. 54",Niederbachheim,56357,Germany
"Charlottenstrasse 94",Cottbus,03009,Germany
"Kantstraße 8",Freiberg,09599,Germany
"Holstenwall 91",Wansleben,06318,Germany
"Paderborner Strasse 54",Schrobenhausen,86524,Germany
"Inge Beisheim Platz 31",Lüdersburg,21379,Germany
"Sonnenallee 49",Augsburg,86159,Germany
"Flughafenstrasse 96",Leuchtenberg,92705,Germany
"Mohrenstrasse 77",Fluorn-Winzeln,78737,Germany
"Brandenburgische Str 25",Laudert,56291,Germany
"Wallstrasse 89",Kerben,56295,Germany
"Stuttgarter Platz 6",Arzbach,56337,Germany
"Kurfürstendamm 3",Rostock,18013,Germany
"Anhalter Strasse 71",Dunzweiler,66916,Germany
"Ufnau Strasse 62",Marktoberdorf,87611,Germany
"Gotthardstrasse 50",Erfurt,99022,Germany
"Landhausstraße 48",Fürstenwalde,15505,Germany
"Flughafenstrasse 7",Tirschenreuth,95634,Germany
"Rudolstaedter Strasse 96",Haibach,63803,Germany
"Knesebeckstraße 93",Nettersheim,53947,Germany
"Rudolstaedter Strasse 37",Aschaffenburg,63719,Germany
"Flotowstr. 97",Aschersleben,06436,Germany
"Fischerinsel 2","Viersen Dülken",41751,Germany
"Boxhagener Str. 36","Hamburg Eppendorf",20251,Germany
"Pappelallee 72",Wasungen,98632,Germany
"Hollander Strasse 12",Bilkheim,56414,Germany
"Fischerinsel 45",Rommerskirchen,41569,Germany
"Frankfurter Allee 34","Karlsruhe Palmbach",76228,Germany
"Prager Str 33",Gauting,82116,Germany
"Rosenstrasse 31",München,81332,Germany
"Friedrichstrasse 49","Düsseldorf Hafen",40219,Germany
"Kastanienallee 56",Dersum,26906,Germany
"Büsingstrasse 10",Wörth,63939,Germany
"Brandenburgische Str. 25",Schwaigern,74193,Germany
"Motzstr. 42",Ockenheim,55437,Germany
"Waßmannsdorfer Chaussee 84","Hamburg Barmbek-Süd",22083,Germany
"Anhalter Strasse 46",Oberndorf,78727,Germany
"Paderborner Strasse 85",Gersthofen,86359,Germany
"Nuernbergerstrasse 61",Boostedt,24598,Germany
"Meininger Strasse 13",Neunkirchen,66518,Germany
"Mohrenstrasse 15",Griesingen,89608,Germany
"Frankfurter Allee 12","Freiburg Munzingen",79112,Germany
"Grosse Praesidenten Str. 43",Haßmersheim,74855,Germany
"Budapester Strasse 11",Daldorf,24635,Germany
"Alt-Moabit 73",Kitzscher,04567,Germany
"Schmarjestrasse 77",Zeuthen,15735,Germany
"Leipziger Straße 6",Holzminden,37603,Germany
"Reeperbahn 23",Klingenthal,08242,Germany
"Leipziger Straße 36",Wehretal,37287,Germany
"Brandenburgische Str 24",Otzweiler,55606,Germany
"Paderborner Strasse 45",Jengen,86860,Germany
"Konstanzer Strasse 28",Leidersbach,63847,Germany
"Los-Angeles-Platz 1","Hamburg Sülldorf",22587,Germany
"Kieler Strasse 52",Garching,84518,Germany
"Knesebeckstrasse 81",Forstmehren,57635,Germany
"Pohlstrasse 90",Lehre,38165,Germany
"Mellingburgredder 30",Herzogenaurach,91062,Germany
"Kirchenallee 96",Viechtach,94231,Germany
"Augsburger Straße 86","Witten Annen",58453,Germany
"Brandenburgische Str 12",Breitenheim,55592,Germany
"Hollander Strasse 43",Wassenach,56653,Germany
"Flotowstr. 2",Hettstedt,06321,Germany
"Borstelmannsweg 48",Floß,92683,Germany
"Guentzelstrasse 23",Salm,54570,Germany
"Mohrenstrasse 97","Gutsbezirk Münsingen",72525,Germany
"Meinekestraße 21",Elbingerode,38872,Germany
"Alter Wall 1",Lauda-Königshofen,97922,Germany
"Paul-Nevermann-Platz 88",Grettstadt,97508,Germany
"Kurfürstenstraße 28",Möglingen,71696,Germany
"Kirchenallee 40",Deggendorf,94455,Germany
"Alt-Moabit 74",Mittenwald,82481,Germany
"Ruschestrasse 74",Haldensleben,39331,Germany
"Neuer Jungfernstieg 68",Dingolfing,84122,Germany
"Alsterkrugchaussee 7",Langenzenn,90579,Germany
"Kantstrasse 7",Nürnberg,90439,Germany
"Lange Strasse 21",München,81809,Germany
"Ollenhauer Str. 10","Stuttgart Hedelfingen",70327,Germany
"Budapester Straße 95",Niederkumbd,55469,Germany
"Ollenhauer Str. 81","Stuttgart Vaihingen",70569,Germany
"Marseiller Strasse 8",Mertingen,86690,Germany
"Meininger Strasse 68",Neunkirchen,66538,Germany
"Rohrdamm 18","Bad Salzuflen Grastrup-Hölsen",32107,Germany
"Ansbacher Strasse 91",Preischeid,54689,Germany
"Buelowstrasse 7",Oberrod,56479,Germany
"Park Str. 95","Düsseldorf Niederkassel",40547,Germany
"Heiligengeistbrücke 73",Schillingsfürst,91581,Germany
"Stuttgarter Platz 79",Moschheim,56424,Germany
"Leopoldstraße 88","Berlin Biesdorf",12683,Germany
"Am Borsigturm 81",Krefeld,47803,Germany
"Mellingburgredder 81",Effeltrich,91090,Germany
"Storkower Strasse 74",Goddert,56244,Germany
"Lietzenburger Straße 35",Neuenhaus,49828,Germany
"Paderborner Strasse 76","Bad Wörishofen",86817,Germany
"Guentzelstrasse 62",Neuenstein,74632,Germany
"Konstanzer Strasse 32",Kleinostheim,63801,Germany
"Amsinckstrasse 44",Großräschen,01981,Germany
"Hollander Strasse 12",Steinefrenz,56414,Germany
"Leipziger Strasse 72","Bielefeld Ummeln",33649,Germany
"Meinekestraße 81",Lembruch,49459,Germany
"Am Borsigturm 10",Hilden,40723,Germany
"Fugger Strasse 27","Koblenz Wallersheim",56070,Germany
"Budapester Strasse 53",Trappenkamp,24604,Germany
"Schillerstrasse 89",Dießen,86908,Germany
"Leipziger Strasse 58",Osnabrück,49076,Germany
"Mohrenstrasse 23",Langenenslingen,88515,Germany
"Landhausstraße 9",Eberswalde,16207,Germany
"Koepenicker Str. 66",Weiden,92607,Germany
"Buelowstrasse 15",Rothenbach,56459,Germany
"Kurfuerstendamm 87","Heilbronn Horkheim",74081,Germany
"Charlottenstrasse 35",Radebeul,01445,Germany
"Nuernbergerstrasse 42",Molbergen,49696,Germany
"Luckenwalder Strasse 98",Giesen,31180,Germany
"Kastanienallee 77",Borkum,26757,Germany
"Leipziger Strasse 94","Trier Eitelsbach",54292,Germany
"Charlottenstrasse 69",Dresden,01309,Germany
"Bayreuther Strasse 88","Reutlingen Südstadt",72766,Germany
"Mellingburgredder 6",Erlangen,91005,Germany
"Knesebeckstrasse 4",Forst,76694,Germany
"Rhinstrasse 85",München,80974,Germany
"Genslerstraße 90","Berlin Tiergarten",13353,Germany
"Ufnau Strasse 44",Kellmünz,89293,Germany
"Inge Beisheim Platz 56",Uetersen,25430,Germany
"Schaarsteinweg 29",Schorndorf,93489,Germany
"Prenzlauer Allee 22",Leipzig,04139,Germany
"Stresemannstr. 3",Wadgassen,66782,Germany
"Messedamm 93",Dohna,01810,Germany
"Los-Angeles-Platz 31",Norderstedt,22808,Germany
"Lietzensee-Ufer 65",Köthen,06366,Germany
"Gruenauer Strasse 74",Müssen,21516,Germany
"Gruenauer Strasse 12",Drage,25582,Germany
"Messedamm 49",Dresden,01147,Germany
"Alt Reinickendorf 49",Ottobeuren,87721,Germany
"Mühlenstrasse 49",Würzburg,97040,Germany
"Rhinstrasse 88",München,80935,Germany
"Rhinstrasse 63",München,80737,Germany
"Gotthardstrasse 95",Erfurt,99041,Germany
"Frankfurter Allee 37","Karlsruhe Palmbach",76228,Germany
"Leopoldstraße 30",Bochum,44801,Germany
"Fugger Strasse 69",Dessau,06820,Germany
"Schillerstrasse 9",Gablingen,86454,Germany
"Leopoldstraße 78","Berlin Britz",12349,Germany
"Neuer Jungfernstieg 96",Frontenhausen,84157,Germany
"Rudower Strasse 41",Lützkampen,54617,Germany
"Kantstrasse 59",Nürnberg,90232,Germany
"Spresstrasse 99","Bremerhaven Weddewarden",27580,Germany
"Hedemannstasse 71",Grenzach-Wyhlen,79639,Germany
"Jahnstrasse 3",Wurmsham,84189,Germany
"Leipziger Strasse 38",Wiesbaden,65205,Germany
"Motzstr. 89",Erbes-Büdesheim,55234,Germany
"Grolmanstraße 99","Bremen Gartenstadt Vahr",28329,Germany
"Michaelkirchstr. 37","Minden Meißen",32425,Germany
"Heinrich Heine Platz 58",Gotha,99853,Germany
"Paderborner Strasse 78","Bad Wörishofen",86817,Germany
"Rhinstrasse 40",München,81241,Germany
"An Der Urania 73",Oldersbek,25873,Germany
"Eschenweg 4",Rudolstadt,07395,Germany
"An der Alster 51",Barleben,39176,Germany
"Flughafenstrasse 6",Treffelstein,93492,Germany
"Brandenburgische Str 45","Becherbach bei Kirn",55608,Germany
"Invalidenstrasse 29","Neustadt an der Weinstraße Neustadt-Stadt",67433,Germany
"Schönhauser Allee 31",Biederbach,79215,Germany
"Genterstrasse 23",Kiel,24013,Germany
"Schönhauser Allee 82",Löffingen,79843,Germany
"Neue Roßstr. 85","Saarbrücken Altenkessel",66126,Germany
"Gubener Str. 77",Rosenheim,83013,Germany
"Güntzelstrasse 27","Sevenig bei Neuerburg",54673,Germany
"Frankfurter Allee 77","Karlsruhe Südstadt",76131,Germany
"Friedrichstrasse 69","Oberhausen Eisenheim",46117,Germany
"Flughafenstrasse 16",Pressath,92686,Germany
"Ruschestrasse 93",Genthin,39301,Germany
"Ufnau Strasse 40",Kaufbeuren,87571,Germany
"Anhalter Strasse 18",Breunigweiler,67725,Germany
"Pappelallee 78",Vacha,36401,Germany
"Knesebeckstraße 27",Haltern,45721,Germany
"Jahnstrasse 31",Ebersberg,85552,Germany
"Gruenauer Strasse 92",Heidenau,01801,Germany
"Rudower Strasse 83",Kleinlangenfeld,54597,Germany
"Alt Reinickendorf 48",Balzhausen,86483,Germany
"Stresemannstr. 95",Saarwellingen,66793,Germany
"Knesebeckstraße 8",Übach-Palenberg,52531,Germany
"Chausseestr. 69",Ellerau,25476,Germany
"Holstenwall 62",Bielatal,01824,Germany
"Genterstrasse 39",Kiel,24124,Germany
"Bissingzeile 73",Helgoland,27484,Germany
"Alsterkrugchaussee 67",Westheim,91747,Germany
"Landhausstraße 41",Oranienburg,16501,Germany
"Luckenwalder Strasse 22",Lauenau,31867,Germany
"Hoheluftchaussee 75",Steinburg,22964,Germany
"Am Borsigturm 38",Rollhäusl,94107,Germany
"Unter den Linden 27",Schwerin,19022,Germany
"Kastanienallee 92",Südbrookmerland,26624,Germany
"Inge Beisheim Platz 43","Blomesche Wildnis",25348,Germany
"Fasanenstrasse 82","Hamburg Neuengamme",21039,Germany
"Nuernbergerstrasse 90",Wittmund,26409,Germany
"Mühlenstrasse 2",Würzburg,97040,Germany
"Hallesches Ufer 61",Nonnweiler,66620,Germany
"Guentzelstrasse 44",Bockenau,55595,Germany
"Güntzelstrasse 96",Thalfang,54424,Germany
"Wallstrasse 75",Kirchwald,56729,Germany
"Stresemannstr. 52",Überherrn,66799,Germany
"Schoenebergerstrasse 58",Zschorlau,08321,Germany
"Jenaer Strasse 99",Essen,45127,Germany
"Rohrdamm 7",Duingen,31089,Germany
"Waldowstr. 74",Nordrach,77787,Germany
"Knesebeckstraße 56",Heimbach,55779,Germany
"Rudower Chaussee 80",Theisseil,92637,Germany
"Brandenburgische Str 24",Staudernheim,55568,Germany
"Boxhagener Str. 54","Hamburg Jenfeld",22043,Germany
"Konstanzer Strasse 95",Babenhausen,87725,Germany
"Fugger Strasse 84","Koblenz Güls",56072,Germany
"Kurfürstenstraße 66",Adelberg,73099,Germany
"Fischerinsel 82",Bergheim,50126,Germany
"Rankestraße 36",Pocking,94053,Germany
"Mohrenstrasse 21","Albstadt Laufen",72459,Germany
"Motzstr. 4",Bornheim,53332,Germany
"Albrechtstrasse 44",Ingolstadt,85006,Germany
"Prenzlauer Allee 39",Leipzig,04357,Germany
"Kurfuerstendamm 39",Hergolding,85599,Germany
"Rankestraße 39",Thyrnau,94134,Germany
"Ellmenreichstrasse 90",Kulmbach,95309,Germany
"Oldesloer Strasse 3",Suhl,98503,Germany
"Fasanenstrasse 30","Hamburg Othmarschen",22763,Germany
"Landsberger Allee 59",München,80085,Germany
"Hochstrasse 42",Süderbrarup,24389,Germany
"Anhalter Strasse 50",Bechhofen,91568,Germany
"Gruenauer Strasse 68",Fintel,27389,Germany
"Schillerstrasse 7",Geretsried,82532,Germany
"Rhinstrasse 77",München,80905,Germany
"Rudower Strasse 87",Berkoth,54673,Germany
"Hoheluftchaussee 91",Abtlöbnitz,06628,Germany
"Prenzlauer Allee 34",Leipzig,04107,Germany
"Knesebeckstraße 44",Selfkant,52538,Germany
"Alsterkrugchaussee 87",Wemding,86648,Germany
"Sömmeringstr. 11",Weißenhorn,89258,Germany
"Billwerder Neuer Deich 14",Kirchenlamitz,95155,Germany
"Hoheluftchaussee 25",Schmölln,04622,Germany
"Pohlstrasse 1",Wolfenbüttel,38300,Germany
"Luebeckertordamm 21",Vorra,91247,Germany
"Jenaer Strasse 17",Duisburg,47138,Germany
"Frankfurter Allee 37",Stutensee,76297,Germany
"Flotowstr. 37",Baasdorf,06388,Germany
"Budapester Strasse 55",Gönnebek,24610,Germany
"Park Str. 96","Düsseldorf Wersten",40589,Germany
"Bleibtreustraße 59",Rust,77977,Germany
"Landhausstraße 48",Stahnsdorf,14526,Germany
"Kantstraße 83","Bad Salzungen",36425,Germany
"Budapester Straße 52",Nannhausen,55469,Germany
"Fugger Strasse 9","Koblenz Karthause",56075,Germany
"Fontenay 20",Pechbrunn,95701,Germany
"Pappelallee 61",Börnichen,09437,Germany
"Holstenwall 50",Albersroda,06268,Germany
"Anhalter Strasse 62",Auerberg,95703,Germany
"Fontenay 98",Waldershof,95677,Germany
"Mellingburgredder 97",Ellingen,91792,Germany
"Friedrichstrasse 12","Düsseldorf Friedrichstadt",40215,Germany
"Motzstr. 72","Sankt Katharinen",55595,Germany
"Heiligengeistbrücke 91",Rothenburg,91533,Germany
"Rudower Chaussee 98",Lübeck,23569,Germany
"Guentzelstrasse 15",Neu-Bamberg,55546,Germany
"Ruschestrasse 79",Stendal,39560,Germany
"Karl-Liebknecht-Strasse 23",Kirchlinteln,27308,Germany
"Messedamm 3",Dresden,01013,Germany
"Stresemannstr. 96",Saarlouis,66718,Germany
"Genterstrasse 56",Kiel,24152,Germany
"Park Str. 2","Düsseldorf Unterbilk",40219,Germany
"Brandenburgische Str. 4",Dußlingen,72144,Germany
"Leipziger Strasse 38","Minden Leteln",32423,Germany
"Knesebeckstrasse 55",Leimbach,53518,Germany
"Koenigstrasse 53",Geschwenda,98718,Germany
"Mohrenstrasse 55",Dietingen,78661,Germany
"Schönhauser Allee 95",Unterkirnach,78089,Germany
"Hallesches Ufer 67",Grafenau,94475,Germany
"Unter den Linden 64",Schwerin,19063,Germany
"Rudower Strasse 47",Kyllburgweiler,54655,Germany
"Rudower Chaussee 22",Hallstadt,96100,Germany
"Spresstrasse 73","Bielefeld Gräfinghagen",33699,Germany
"Grosse Praesidenten Str. 59",Ahorn,96482,Germany
"Kieler Strasse 37",Kastl,84556,Germany
"Karl-Liebknecht-Strasse 1",Kaltenkirchen,24561,Germany
"Unter den Linden 2",Schwerin,19005,Germany
"Gruenauer Strasse 72",Geesthacht,21496,Germany
